date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2021225,2021-08-13,MOD11A2,LST_Day_1km,287.4800,302.7000,285030.5938,15.2200,296.9069,3.1192,1.7661,961,960,99.90
A2021233,2021-08-21,MOD11A2,LST_Day_1km,283.2400,298.5400,262453.8750,15.3000,293.2446,4.1719,2.0425,961,895,93.13
A2021241,2021-08-29,MOD11A2,LST_Day_1km,278.5200,295.2600,271000.5000,16.7400,289.8401,7.3944,2.7193,961,935,97.29
A2021249,2021-09-06,MOD11A2,LST_Day_1km,291.0600,299.2000,283339.3438,8.1400,294.8380,2.0034,1.4154,961,961,100.00
A2021257,2021-09-14,MOD11A2,LST_Day_1km,287.9000,297.6600,282166.9062,9.7600,293.6180,3.2786,1.8107,961,961,100.00
A2021265,2021-09-22,MOD11A2,LST_Day_1km,287.1000,297.6000,280329.5938,10.5000,291.7061,5.5296,2.3515,961,961,100.00
A2021273,2021-09-30,MOD11A2,LST_Day_1km,288.9000,294.4600,279993.1875,5.5600,291.3561,0.7831,0.8849,961,961,100.00
A2021281,2021-10-08,MOD11A2,LST_Day_1km,277.6200,286.8600,262478.9688,9.2400,283.4546,2.1402,1.4629,961,926,96.36
A2021289,2021-10-16,MOD11A2,LST_Day_1km,278.7800,287.7000,272815.5938,8.9200,283.8872,3.2285,1.7968,961,961,100.00
A2021297,2021-10-24,MOD11A2,LST_Day_1km,283.9600,288.8400,275168.9688,4.8800,286.3361,0.6942,0.8332,961,961,100.00
A2021305,2021-11-01,MOD11A2,LST_Day_1km,280.0200,285.5000,272235.0625,5.4800,283.2831,0.9698,0.9848,961,961,100.00
A2021313,2021-11-09,MOD11A2,LST_Day_1km,276.9400,283.7600,269368.5625,6.8200,280.3003,1.5297,1.2368,961,961,100.00
A2021321,2021-11-17,MOD11A2,LST_Day_1km,272.4000,280.8800,266350.9688,8.4800,277.1602,2.2574,1.5025,961,961,100.00
A2021329,2021-11-25,MOD11A2,LST_Day_1km,270.6600,279.7600,264487.6875,9.1000,275.2213,2.1864,1.4786,961,961,100.00
A2021337,2021-12-03,MOD11A2,LST_Day_1km,266.1400,275.2000,239778.3438,9.0600,270.0207,1.6323,1.2776,961,888,92.40
A2021345,2021-12-11,MOD11A2,LST_Day_1km,265.2600,275.2600,257439.2500,10.0000,268.7257,1.0719,1.0353,961,958,99.69
A2021353,2021-12-19,MOD11A2,LST_Day_1km,256.2200,267.5200,223463.2188,11.3000,261.3605,6.0293,2.4555,961,855,88.97
A2021361,2021-12-27,MOD11A2,LST_Day_1km,260.3600,270.1800,159000.1094,9.8200,263.2452,3.6324,1.9059,961,604,62.85
A2022001,2022-01-01,MOD11A2,LST_Day_1km,265.8400,278.6400,186052.9375,12.8000,269.6419,7.0473,2.6547,961,690,71.80
A2022009,2022-01-09,MOD11A2,LST_Day_1km,269.5400,275.8800,262123.4062,6.3400,272.7611,1.3286,1.1527,961,961,100.00
A2022017,2022-01-17,MOD11A2,LST_Day_1km,261.9000,272.3600,257309.5000,10.4600,267.7518,1.6751,1.2942,961,961,100.00
A2022025,2022-01-25,MOD11A2,LST_Day_1km,266.8600,272.9800,141297.2188,6.1200,269.1376,2.0961,1.4478,961,525,54.63
A2022033,2022-02-02,MOD11A2,LST_Day_1km,263.0400,279.4200,28566.8438,16.3800,272.0652,24.3925,4.9389,961,105,10.93
A2022041,2022-02-10,MOD11A2,LST_Day_1km,272.7000,280.8200,266261.3750,8.1200,277.0670,2.6273,1.6209,961,961,100.00
A2022049,2022-02-18,MOD11A2,LST_Day_1km,274.6800,281.8800,268401.8125,7.2000,279.2943,1.7280,1.3145,961,961,100.00
A2022057,2022-02-26,MOD11A2,LST_Day_1km,271.0400,278.8200,264534.5000,7.7800,275.2700,2.6489,1.6275,961,961,100.00
A2022065,2022-03-06,MOD11A2,LST_Day_1km,270.2600,281.5600,265517.4688,11.3000,276.2929,2.8242,1.6805,961,961,100.00
A2022073,2022-03-14,MOD11A2,LST_Day_1km,278.3600,286.3000,272031.9688,7.9400,283.0718,2.1953,1.4817,961,961,100.00
A2022081,2022-03-22,MOD11A2,LST_Day_1km,283.2200,292.5200,277989.2500,9.3000,289.2708,3.5599,1.8868,961,961,100.00
A2022089,2022-03-30,MOD11A2,LST_Day_1km,271.6600,282.5800,17249.8008,10.9200,278.2226,8.0038,2.8291,961,62,6.45
A2022097,2022-04-07,MOD11A2,LST_Day_1km,282.7800,293.4600,278565.5938,10.6800,289.8705,3.9923,1.9981,961,961,100.00
A2022105,2022-04-15,MOD11A2,LST_Day_1km,276.7200,290.2400,84688.8984,13.5200,283.2404,6.3162,2.5132,961,299,31.11
A2022113,2022-04-23,MOD11A2,LST_Day_1km,279.0600,294.5000,204856.1875,15.4400,287.7194,9.4461,3.0734,961,712,74.09
A2022121,2022-05-01,MOD11A2,LST_Day_1km,284.1200,299.4200,278436.2188,15.3000,293.0908,8.4932,2.9143,961,950,98.86
A2022129,2022-05-09,MOD11A2,LST_Day_1km,286.8200,301.0000,282379.8125,14.1800,293.8396,4.7259,2.1739,961,961,100.00
A2022137,2022-05-17,MOD11A2,LST_Day_1km,289.4600,300.4200,283034.8438,10.9600,294.5212,3.8999,1.9748,961,961,100.00
A2022145,2022-05-25,MOD11A2,LST_Day_1km,281.6600,297.8600,279774.4688,16.2000,291.1285,5.7505,2.3980,961,961,100.00
A2022153,2022-06-02,MOD11A2,LST_Day_1km,291.4800,303.5400,285350.0625,12.0600,296.9304,6.7048,2.5894,961,961,100.00
A2022161,2022-06-10,MOD11A2,LST_Day_1km,289.7400,300.3600,283632.4375,10.6200,295.1430,2.5448,1.5952,961,961,100.00
A2022169,2022-06-18,MOD11A2,LST_Day_1km,294.7400,306.0200,287593.7188,11.2800,299.2650,3.2792,1.8108,961,961,100.00
A2022177,2022-06-26,MOD11A2,LST_Day_1km,297.6200,308.5000,290184.0000,10.8800,301.9604,2.7690,1.6640,961,961,100.00
A2022185,2022-07-04,MOD11A2,LST_Day_1km,286.4400,307.2200,238351.4062,20.7800,297.9393,20.0984,4.4831,961,800,83.25
A2022193,2022-07-12,MOD11A2,LST_Day_1km,291.1000,304.5800,285096.5938,13.4800,296.6666,4.0099,2.0025,961,961,100.00
A2022201,2022-07-20,MOD11A2,LST_Day_1km,296.2400,310.0200,289617.3438,13.7800,301.3708,4.0260,2.0065,961,961,100.00
A2022209,2022-07-28,MOD11A2,LST_Day_1km,290.5000,304.0000,285564.0938,13.5000,297.1531,5.0756,2.2529,961,961,100.00
A2022217,2022-08-05,MOD11A2,LST_Day_1km,292.5200,305.7400,286171.4688,13.2200,297.7851,4.9315,2.2207,961,961,100.00
A2022225,2022-08-13,MOD11A2,LST_Day_1km,292.4600,304.1000,286643.4688,11.6400,298.2762,4.7943,2.1896,961,961,100.00
A2022233,2022-08-21,MOD11A2,LST_Day_1km,294.1200,303.5600,286311.4688,9.4400,297.9308,1.3670,1.1692,961,961,100.00
A2022241,2022-08-29,MOD11A2,LST_Day_1km,283.3400,296.8800,280103.0938,13.5400,291.7740,3.7279,1.9308,961,960,99.90
A2022249,2022-09-06,MOD11A2,LST_Day_1km,287.4400,297.9400,280611.0000,10.5000,291.9990,3.5078,1.8729,961,961,100.00
A2022257,2022-09-14,MOD11A2,LST_Day_1km,270.4000,287.2800,67096.4219,16.8800,283.1073,13.0385,3.6109,961,237,24.66
A2022265,2022-09-22,MOD11A2,LST_Day_1km,277.2600,289.1600,237631.1250,11.9000,284.5882,5.0088,2.2380,961,835,86.89
A2022273,2022-09-30,MOD11A2,LST_Day_1km,280.1600,293.9600,276451.3750,13.8000,290.0854,4.0439,2.0109,961,953,99.17
A2022281,2022-10-08,MOD11A2,LST_Day_1km,285.1600,291.7200,276522.8438,6.5600,287.7449,1.0637,1.0313,961,961,100.00
A2022297,2022-10-24,MOD11A2,LST_Day_1km,286.0800,290.5600,277737.4375,4.4800,289.0088,0.4876,0.6983,961,961,100.00
A2022305,2022-11-01,MOD11A2,LST_Day_1km,281.4000,287.1400,273828.0938,5.7400,284.9408,0.8658,0.9305,961,961,100.00
A2022313,2022-11-09,MOD11A2,LST_Day_1km,279.4600,284.5800,270953.5312,5.1200,281.9496,0.8131,0.9017,961,961,100.00
A2022321,2022-11-17,MOD11A2,LST_Day_1km,266.0200,277.2400,233748.1406,11.2200,272.7516,4.5673,2.1371,961,857,89.18
A2022329,2022-11-25,MOD11A2,LST_Day_1km,272.9200,279.3800,265147.4375,6.4600,275.9078,2.0974,1.4482,961,961,100.00
A2022337,2022-12-03,MOD11A2,LST_Day_1km,271.5400,278.6400,176855.4688,7.1000,275.0474,1.8795,1.3710,961,643,66.91
A2022345,2022-12-11,MOD11A2,LST_Day_1km,259.7200,265.5600,135360.9688,5.8400,263.8615,1.1965,1.0939,961,513,53.38
A2022353,2022-12-19,MOD11A2,LST_Day_1km,269.3200,280.7400,264960.3438,11.4200,276.8656,5.0721,2.2521,961,957,99.58
A2022361,2022-12-27,MOD11A2,LST_Day_1km,271.6000,278.9600,254639.2188,7.3600,275.8821,1.9336,1.3906,961,923,96.05
