date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2008209,2008-07-27,MOD11A2,LST_Night_1km,287.2000,293.4600,277625.0000,6.2600,289.1927,0.6336,0.7960,961,960,99.90
A2008217,2008-08-04,MOD11A2,LST_Night_1km,284.5200,292.0800,275486.4688,7.5600,286.6665,0.8482,0.9210,961,961,100.00
A2008225,2008-08-12,MOD11A2,LST_Night_1km,283.1800,294.3600,275869.9062,11.1800,287.0655,1.9837,1.4085,961,961,100.00
A2008233,2008-08-20,MOD11A2,LST_Night_1km,284.6800,289.8600,273782.7188,5.1800,286.9840,0.6670,0.8167,961,954,99.27
A2008241,2008-08-28,MOD11A2,LST_Night_1km,282.5000,287.6600,274092.4688,5.1600,285.2159,1.0574,1.0283,961,961,100.00
A2008249,2008-09-05,MOD11A2,LST_Night_1km,284.8600,293.7400,276514.3750,8.8800,287.7361,1.1045,1.0510,961,961,100.00
A2008257,2008-09-13,MOD11A2,LST_Night_1km,262.1400,262.4200,2360.3801,0.2800,262.2645,0.0194,0.1391,961,9,0.94
A2008265,2008-09-21,MOD11A2,LST_Night_1km,272.6000,281.7600,268082.3438,9.1600,278.9619,1.7553,1.3249,961,961,100.00
A2008273,2008-09-29,MOD11A2,LST_Night_1km,273.7200,281.5800,267503.8750,7.8600,278.3599,4.4403,2.1072,961,961,100.00
A2008281,2008-10-07,MOD11A2,LST_Night_1km,278.9000,284.6200,270722.5625,5.7200,281.7092,0.8141,0.9023,961,961,100.00
A2008289,2008-10-15,MOD11A2,LST_Night_1km,275.1400,284.0200,267968.6250,8.8800,278.8435,2.4438,1.5633,961,961,100.00
A2008297,2008-10-23,MOD11A2,LST_Night_1km,275.4400,281.0400,267157.3125,5.6000,277.9993,2.2811,1.5103,961,961,100.00
A2008305,2008-10-31,MOD11A2,LST_Night_1km,276.2400,284.5200,270288.1250,8.2800,281.2571,2.5125,1.5851,961,961,100.00
A2008313,2008-11-08,MOD11A2,LST_Night_1km,273.8400,279.7600,266061.2812,5.9200,276.8588,1.3068,1.1432,961,961,100.00
A2008321,2008-11-16,MOD11A2,LST_Night_1km,260.8400,271.2000,33015.4180,10.3600,268.4180,10.1579,3.1871,961,123,12.80
A2008329,2008-11-24,MOD11A2,LST_Night_1km,265.0000,279.1400,262838.7188,14.1400,273.5054,3.8529,1.9629,961,961,100.00
A2008337,2008-12-02,MOD11A2,LST_Night_1km,271.1200,275.6800,199776.0469,4.5600,273.2914,0.7753,0.8805,961,731,76.07
A2008345,2008-12-10,MOD11A2,LST_Night_1km,267.3000,276.6200,262090.7344,9.3200,272.7271,3.0510,1.7467,961,961,100.00
A2008353,2008-12-18,MOD11A2,LST_Night_1km,254.2200,272.0400,130461.1562,17.8200,265.1649,56.7628,7.5341,961,492,51.20
A2008361,2008-12-26,MOD11A2,LST_Night_1km,261.7000,270.6000,254704.8125,8.9000,265.0414,1.9495,1.3962,961,961,100.00
A2009001,2009-01-01,MOD11A2,LST_Night_1km,253.4200,264.9200,224112.8750,11.5000,259.3899,4.3423,2.0838,961,864,89.91
A2009009,2009-01-09,MOD11A2,LST_Night_1km,256.9000,271.2800,252342.9688,14.3800,262.5837,11.9045,3.4503,961,961,100.00
A2009017,2009-01-17,MOD11A2,LST_Night_1km,252.9400,277.7400,130728.0859,24.8000,261.9801,30.2115,5.4965,961,499,51.93
A2009025,2009-01-25,MOD11A2,LST_Night_1km,253.1800,271.6800,176283.3125,18.5000,267.5012,10.9685,3.3119,961,659,68.57
A2009033,2009-02-02,MOD11A2,LST_Night_1km,259.9800,273.5800,257322.5938,13.6000,268.6040,3.7895,1.9467,961,958,99.69
A2009041,2009-02-10,MOD11A2,LST_Night_1km,,,,,,,,961,0,0.00
A2009049,2009-02-18,MOD11A2,LST_Night_1km,252.2000,260.9000,245814.1250,8.7000,256.5909,3.1011,1.7610,961,958,99.69
A2009057,2009-02-26,MOD11A2,LST_Night_1km,261.8800,274.2000,257953.4375,12.3200,269.8258,5.2496,2.2912,961,956,99.48
A2009065,2009-03-06,MOD11A2,LST_Night_1km,258.7000,269.1600,21673.8125,10.4600,264.3148,14.5913,3.8199,961,82,8.53
A2009073,2009-03-14,MOD11A2,LST_Night_1km,261.3600,274.4200,226166.6875,13.0600,269.2461,8.2450,2.8714,961,840,87.41
A2009081,2009-03-22,MOD11A2,LST_Night_1km,258.0600,276.5000,208815.0781,18.4400,264.6579,6.4689,2.5434,961,789,82.10
A2009089,2009-03-30,MOD11A2,LST_Night_1km,273.5400,279.0800,265524.9375,5.5400,276.3007,1.0377,1.0187,961,961,100.00
A2009097,2009-04-07,MOD11A2,LST_Night_1km,276.5400,280.8200,268048.7500,4.2800,278.9269,0.4701,0.6856,961,961,100.00
A2009105,2009-04-15,MOD11A2,LST_Night_1km,276.1200,280.8000,267403.2812,4.6800,278.2552,0.9221,0.9602,961,961,100.00
A2009113,2009-04-23,MOD11A2,LST_Night_1km,276.8400,283.1800,268649.3750,6.3400,279.5519,1.3953,1.1812,961,961,100.00
A2009121,2009-05-01,MOD11A2,LST_Night_1km,275.3600,282.6400,268700.0000,7.2800,279.6046,1.2811,1.1319,961,961,100.00
A2009129,2009-05-09,MOD11A2,LST_Night_1km,274.6000,280.5600,266345.7500,5.9600,277.1548,1.1547,1.0746,961,961,100.00
A2009137,2009-05-17,MOD11A2,LST_Night_1km,280.6400,287.0200,272414.9062,6.3800,283.4702,1.1543,1.0744,961,961,100.00
A2009145,2009-05-25,MOD11A2,LST_Night_1km,280.7200,288.0400,271885.5312,7.3200,282.9194,1.0774,1.0380,961,961,100.00
A2009153,2009-06-02,MOD11A2,LST_Night_1km,277.3800,286.3000,193714.0312,8.9200,282.7942,3.6354,1.9067,961,685,71.28
A2009161,2009-06-10,MOD11A2,LST_Night_1km,279.3000,284.1800,270716.0938,4.8800,281.7025,0.7681,0.8764,961,961,100.00
A2009169,2009-06-18,MOD11A2,LST_Night_1km,270.7400,286.3800,21973.2793,15.6400,281.7087,15.1092,3.8871,961,78,8.12
A2009177,2009-06-26,MOD11A2,LST_Night_1km,286.1000,290.8800,271937.1875,4.7800,288.6807,0.8451,0.9193,961,942,98.02
A2009185,2009-07-04,MOD11A2,LST_Night_1km,279.5800,288.3800,210088.4375,8.8000,282.7570,1.7172,1.3104,961,743,77.32
A2009193,2009-07-12,MOD11A2,LST_Night_1km,286.1400,293.0600,277677.8750,6.9200,288.9468,1.2052,1.0978,961,961,100.00
A2009201,2009-07-20,MOD11A2,LST_Night_1km,280.6200,286.8200,273561.0625,6.2000,284.6629,0.9345,0.9667,961,961,100.00
A2009209,2009-07-28,MOD11A2,LST_Night_1km,286.1800,294.7000,277871.9375,8.5200,289.7518,0.9110,0.9545,961,959,99.79
A2009217,2009-08-05,MOD11A2,LST_Night_1km,284.3800,288.7800,274990.6562,4.4000,286.1505,0.6164,0.7851,961,961,100.00
A2009225,2009-08-13,MOD11A2,LST_Night_1km,283.4600,289.0200,274914.9375,5.5600,286.0717,0.7868,0.8870,961,961,100.00
A2009233,2009-08-21,MOD11A2,LST_Night_1km,285.5600,289.9400,276416.5000,4.3800,287.6342,0.5998,0.7744,961,961,100.00
A2009241,2009-08-29,MOD11A2,LST_Night_1km,281.9800,289.0600,274026.4062,7.0800,285.1472,1.2567,1.1210,961,961,100.00
A2009249,2009-09-06,MOD11A2,LST_Night_1km,280.6800,286.0800,272374.8438,5.4000,283.4286,0.7623,0.8731,961,961,100.00
A2009257,2009-09-14,MOD11A2,LST_Night_1km,281.6600,286.9800,273247.5312,5.3200,284.3367,0.8824,0.9393,961,961,100.00
A2009265,2009-09-22,MOD11A2,LST_Night_1km,280.4200,286.1200,271664.3438,5.7000,282.6892,1.1270,1.0616,961,961,100.00
A2009273,2009-09-30,MOD11A2,LST_Night_1km,275.4000,282.4000,246093.2656,7.0000,279.0173,1.9336,1.3905,961,882,91.78
A2009281,2009-10-08,MOD11A2,LST_Night_1km,273.1000,281.9000,83138.9844,8.8000,276.2093,2.5681,1.6025,961,301,31.32
A2009289,2009-10-16,MOD11A2,LST_Night_1km,263.5800,276.1600,261907.1094,12.5800,272.5360,9.2654,3.0439,961,961,100.00
A2009297,2009-10-24,MOD11A2,LST_Night_1km,267.3800,277.9600,261594.4219,10.5800,273.0631,3.3075,1.8186,961,958,99.69
A2009305,2009-11-01,MOD11A2,LST_Night_1km,267.2600,274.2400,260152.2188,6.9800,270.7099,0.7323,0.8557,961,961,100.00
A2009313,2009-11-09,MOD11A2,LST_Night_1km,268.4200,278.7200,265191.4062,10.3000,275.9536,1.1878,1.0899,961,961,100.00
A2009321,2009-11-17,MOD11A2,LST_Night_1km,271.4200,280.6600,265229.0625,9.2400,275.9928,2.2427,1.4976,961,961,100.00
A2009329,2009-11-25,MOD11A2,LST_Night_1km,269.8600,276.5400,261757.8594,6.6800,273.2337,1.7304,1.3155,961,958,99.69
A2009337,2009-12-03,MOD11A2,LST_Night_1km,266.6600,275.9200,243208.3594,9.2600,272.9611,4.0934,2.0232,961,891,92.72
A2009345,2009-12-11,MOD11A2,LST_Night_1km,250.9000,262.0000,156346.2812,11.1000,256.3054,7.6909,2.7732,961,610,63.48
A2009353,2009-12-19,MOD11A2,LST_Night_1km,258.5600,269.4800,251202.7344,10.9200,261.3972,2.0771,1.4412,961,961,100.00
A2009361,2009-12-27,MOD11A2,LST_Night_1km,255.8400,271.2000,1550.3999,15.3600,258.4000,32.7681,5.7243,961,6,0.62
A2010001,2010-01-01,MOD11A2,LST_Night_1km,254.8400,268.5400,198443.1719,13.7000,261.4535,8.0418,2.8358,961,759,78.98
A2010009,2010-01-09,MOD11A2,LST_Night_1km,255.4200,267.7600,91546.6250,12.3400,263.8231,4.4044,2.0987,961,347,36.11
A2010017,2010-01-17,MOD11A2,LST_Night_1km,249.1200,259.5600,242070.6250,10.4400,254.0090,4.1469,2.0364,961,953,99.17
A2010025,2010-01-25,MOD11A2,LST_Night_1km,247.5800,257.5600,221599.2344,9.9800,252.1038,6.2787,2.5057,961,879,91.47
A2010033,2010-02-02,MOD11A2,LST_Night_1km,258.6800,268.0200,252062.8750,9.3400,263.3886,3.0204,1.7379,961,957,99.58
A2010041,2010-02-10,MOD11A2,LST_Night_1km,259.8000,271.0400,252827.1094,11.2400,265.5747,4.7677,2.1835,961,952,99.06
A2010049,2010-02-18,MOD11A2,LST_Night_1km,263.7200,275.8200,252237.2500,12.1000,270.6408,3.6807,1.9185,961,932,96.98
A2010057,2010-02-26,MOD11A2,LST_Night_1km,262.5800,274.0800,254831.7344,11.5000,270.5220,4.3043,2.0747,961,942,98.02
A2010065,2010-03-06,MOD11A2,LST_Night_1km,256.3800,265.3000,250290.7656,8.9200,261.2639,2.5477,1.5961,961,958,99.69
A2010073,2010-03-14,MOD11A2,LST_Night_1km,270.9600,278.6200,260158.1562,7.6600,274.4284,2.4197,1.5555,961,948,98.65
A2010081,2010-03-22,MOD11A2,LST_Night_1km,272.6600,278.3000,265115.3438,5.6400,275.8745,0.9332,0.9660,961,961,100.00
A2010089,2010-03-30,MOD11A2,LST_Night_1km,270.2200,278.3800,263626.5312,8.1600,274.3252,1.9453,1.3947,961,961,100.00
A2010097,2010-04-07,MOD11A2,LST_Night_1km,273.3400,278.5600,265624.4062,5.2200,276.4042,0.5883,0.7670,961,961,100.00
A2010105,2010-04-15,MOD11A2,LST_Night_1km,270.9200,277.3800,264044.0312,6.4600,274.7596,1.2521,1.1190,961,961,100.00
A2010113,2010-04-23,MOD11A2,LST_Night_1km,275.3400,281.2200,267605.7500,5.8800,278.4659,1.0165,1.0082,961,961,100.00
A2010121,2010-05-01,MOD11A2,LST_Night_1km,278.1600,284.2600,55065.8906,6.1000,280.9484,1.7199,1.3114,961,196,20.40
A2010129,2010-05-09,MOD11A2,LST_Night_1km,259.8800,282.2400,70930.4766,22.3600,272.8095,55.3443,7.4394,961,260,27.06
A2010137,2010-05-17,MOD11A2,LST_Night_1km,280.5000,284.6800,72570.7344,4.1800,282.3764,0.7701,0.8776,961,257,26.74
A2010145,2010-05-25,MOD11A2,LST_Night_1km,279.7000,284.1800,237614.5000,4.4800,281.2006,0.5274,0.7262,961,845,87.93
A2010153,2010-06-02,MOD11A2,LST_Night_1km,284.4800,289.9400,275814.9688,5.4600,287.0083,1.4330,1.1971,961,961,100.00
A2010161,2010-06-10,MOD11A2,LST_Night_1km,282.2200,294.4400,278390.8438,12.2200,289.9904,10.1776,3.1902,961,960,99.90
A2010169,2010-06-18,MOD11A2,LST_Night_1km,273.9200,282.0800,5287.5010,8.1600,278.2895,6.6839,2.5853,961,19,1.98
A2010177,2010-06-26,MOD11A2,LST_Night_1km,284.7800,290.2400,275077.1562,5.4600,287.7376,0.5692,0.7545,961,956,99.48
A2010185,2010-07-04,MOD11A2,LST_Night_1km,285.4000,291.6800,276783.6562,6.2800,288.0163,1.4358,1.1983,961,961,100.00
A2010193,2010-07-12,MOD11A2,LST_Night_1km,287.4200,295.0000,280855.4688,7.5800,292.2534,1.2363,1.1119,961,961,100.00
A2010201,2010-07-20,MOD11A2,LST_Night_1km,289.1200,294.1800,276905.8125,5.0600,291.1733,0.8737,0.9347,961,951,98.96
A2010209,2010-07-28,MOD11A2,LST_Night_1km,281.7800,292.0000,270911.5000,10.2200,287.2869,1.8088,1.3449,961,943,98.13
A2010217,2010-08-05,MOD11A2,LST_Night_1km,284.1600,290.3800,272574.7812,6.2200,288.1340,0.8456,0.9196,961,946,98.44
A2010225,2010-08-13,MOD11A2,LST_Night_1km,281.5400,290.4000,275429.2188,8.8600,286.6069,1.4618,1.2090,961,961,100.00
A2010233,2010-08-21,MOD11A2,LST_Night_1km,284.4600,293.5200,276655.4375,9.0600,287.8829,2.6733,1.6350,961,961,100.00
A2010241,2010-08-29,MOD11A2,LST_Night_1km,271.9200,281.8400,267796.5312,9.9200,279.5371,1.5908,1.2613,961,958,99.69
A2010249,2010-09-06,MOD11A2,LST_Night_1km,277.5400,284.4000,270021.4375,6.8600,280.9796,1.5603,1.2491,961,961,100.00
A2010257,2010-09-14,MOD11A2,LST_Night_1km,275.8400,283.6000,268635.7812,7.7600,280.1207,3.0735,1.7531,961,959,99.79
A2010265,2010-09-22,MOD11A2,LST_Night_1km,279.5600,286.0200,271551.4062,6.4600,282.5717,1.5453,1.2431,961,961,100.00
A2010273,2010-09-30,MOD11A2,LST_Night_1km,274.2600,280.4600,266403.2500,6.2000,277.2146,0.8025,0.8958,961,961,100.00
A2010281,2010-10-08,MOD11A2,LST_Night_1km,272.5000,276.9400,263700.9688,4.4400,274.4027,0.8370,0.9149,961,961,100.00
A2010289,2010-10-16,MOD11A2,LST_Night_1km,265.1200,277.3800,99744.0391,12.2600,274.0221,9.1346,3.0224,961,364,37.88
A2010297,2010-10-24,MOD11A2,LST_Night_1km,273.1400,282.0200,267265.4062,8.8800,278.1118,2.9108,1.7061,961,961,100.00
A2010305,2010-11-01,MOD11A2,LST_Night_1km,264.7400,279.7400,24774.1426,15.0000,278.3611,4.8523,2.2028,961,89,9.26
A2010313,2010-11-09,MOD11A2,LST_Night_1km,274.9400,282.7600,267305.0000,7.8200,278.1530,1.0424,1.0210,961,961,100.00
A2010321,2010-11-17,MOD11A2,LST_Night_1km,257.0400,273.6600,111705.5156,16.6200,270.4734,20.3704,4.5134,961,413,42.98
A2010329,2010-11-25,MOD11A2,LST_Night_1km,259.0400,270.2000,221142.6406,11.1600,265.7964,4.9744,2.2303,961,832,86.58
A2010337,2010-12-03,MOD11A2,LST_Night_1km,250.4600,271.0600,252196.9844,20.6000,262.4318,10.9295,3.3060,961,961,100.00
A2010345,2010-12-11,MOD11A2,LST_Night_1km,250.7800,260.1400,243822.2188,9.3600,255.3112,3.9161,1.9789,961,955,99.38
A2010353,2010-12-19,MOD11A2,LST_Night_1km,261.6200,280.8400,263315.3750,19.2200,274.0014,21.7548,4.6642,961,961,100.00
A2010361,2010-12-27,MOD11A2,LST_Night_1km,253.9400,264.0600,62330.2578,10.1200,258.6318,5.4103,2.3260,961,241,25.08
A2011001,2011-01-01,MOD11A2,LST_Night_1km,252.6800,269.6400,251317.4844,16.9600,261.5166,18.4817,4.2990,961,961,100.00
A2011009,2011-01-09,MOD11A2,LST_Night_1km,264.6400,276.5600,241463.1875,11.9200,273.4577,2.0435,1.4295,961,883,91.88
A2011017,2011-01-17,MOD11A2,LST_Night_1km,269.2800,276.3400,260925.2656,7.0600,272.0806,1.7044,1.3055,961,959,99.79
A2011025,2011-01-25,MOD11A2,LST_Night_1km,258.8200,266.6800,252578.6719,7.8600,262.8290,1.8374,1.3555,961,961,100.00
A2011033,2011-02-02,MOD11A2,LST_Night_1km,268.2400,275.6200,260016.4375,7.3800,270.5686,0.8103,0.9002,961,961,100.00
A2011041,2011-02-10,MOD11A2,LST_Night_1km,262.0000,268.7600,252616.5156,6.7600,265.3535,1.9976,1.4134,961,952,99.06
A2011049,2011-02-18,MOD11A2,LST_Night_1km,256.6200,261.2600,130816.6875,4.6400,259.0429,0.8346,0.9136,961,505,52.55
A2011057,2011-02-26,MOD11A2,LST_Night_1km,265.1200,269.5400,256609.8281,4.4200,267.0237,0.7104,0.8429,961,961,100.00
A2011065,2011-03-06,MOD11A2,LST_Night_1km,264.2600,271.2000,256747.0625,6.9400,267.1666,1.6123,1.2698,961,961,100.00
A2011073,2011-03-14,MOD11A2,LST_Night_1km,270.9800,279.0200,263568.0625,8.0400,274.2644,2.6039,1.6137,961,961,100.00
A2011081,2011-03-22,MOD11A2,LST_Night_1km,270.5400,276.0000,263011.1875,5.4600,273.6849,1.1292,1.0626,961,961,100.00
A2011089,2011-03-30,MOD11A2,LST_Night_1km,274.9800,280.3200,266720.6562,5.3400,277.5449,1.2400,1.1136,961,961,100.00
A2011097,2011-04-07,MOD11A2,LST_Night_1km,268.5200,276.4000,241189.5000,7.8800,274.3908,1.0904,1.0442,961,879,91.47
A2011105,2011-04-15,MOD11A2,LST_Night_1km,275.8600,281.8800,267840.8125,6.0200,278.7105,1.3519,1.1627,961,961,100.00
A2011113,2011-04-23,MOD11A2,LST_Night_1km,275.0400,282.7400,264002.6250,7.7000,279.9604,1.0230,1.0114,961,943,98.13
A2011121,2011-05-01,MOD11A2,LST_Night_1km,272.8800,277.9600,264703.3750,5.0800,275.4458,0.9924,0.9962,961,961,100.00
A2011129,2011-05-09,MOD11A2,LST_Night_1km,277.8800,282.5600,269422.8750,4.6800,280.3568,0.8162,0.9034,961,961,100.00
A2011137,2011-05-17,MOD11A2,LST_Night_1km,282.0000,287.5400,273931.8750,5.5400,285.0488,0.7512,0.8667,961,961,100.00
A2011145,2011-05-25,MOD11A2,LST_Night_1km,281.6800,287.5600,273282.4375,5.8800,284.3730,1.2397,1.1134,961,961,100.00
A2011153,2011-06-02,MOD11A2,LST_Night_1km,283.3200,289.8000,145433.6094,6.4800,287.4182,1.2459,1.1162,961,506,52.65
A2011161,2011-06-10,MOD11A2,LST_Night_1km,276.9200,290.2600,247347.5469,13.3400,286.2819,2.6674,1.6332,961,864,89.91
A2011169,2011-06-18,MOD11A2,LST_Night_1km,279.7000,284.4200,271145.3125,4.7200,282.1491,0.7964,0.8924,961,961,100.00
A2011177,2011-06-26,MOD11A2,LST_Night_1km,278.2400,285.1200,270810.8125,6.8800,282.6835,1.3111,1.1450,961,958,99.69
A2011185,2011-07-04,MOD11A2,LST_Night_1km,281.4800,292.0800,277241.0000,10.6000,288.4922,1.7411,1.3195,961,961,100.00
A2011193,2011-07-12,MOD11A2,LST_Night_1km,285.3600,291.5200,276281.5625,6.1600,287.4938,1.1156,1.0562,961,961,100.00
A2011201,2011-07-20,MOD11A2,LST_Night_1km,278.3600,285.7800,34665.6680,7.4200,284.1448,4.0058,2.0015,961,122,12.70
A2011209,2011-07-28,MOD11A2,LST_Night_1km,281.8400,288.4000,274879.1562,6.5600,286.0345,0.9351,0.9670,961,961,100.00
A2011217,2011-08-05,MOD11A2,LST_Night_1km,282.8200,287.5600,220665.8125,4.7400,285.0980,0.9965,0.9983,961,774,80.54
A2011225,2011-08-13,MOD11A2,LST_Night_1km,284.2400,289.4400,275905.3125,5.2000,287.1023,0.8235,0.9075,961,961,100.00
A2011233,2011-08-21,MOD11A2,LST_Night_1km,288.6400,295.9000,280004.7812,7.2600,291.3681,1.9051,1.3802,961,961,100.00
A2011241,2011-08-29,MOD11A2,LST_Night_1km,282.9000,287.0600,273755.5312,4.1600,284.8653,0.6164,0.7851,961,961,100.00
A2011249,2011-09-06,MOD11A2,LST_Night_1km,283.0800,290.4600,275245.6562,7.3800,286.4159,1.4658,1.2107,961,961,100.00
A2011257,2011-09-14,MOD11A2,LST_Night_1km,280.0200,284.5800,271424.8438,4.5600,282.4400,0.6697,0.8184,961,961,100.00
A2011265,2011-09-22,MOD11A2,LST_Night_1km,279.8800,285.4800,271572.5000,5.6000,282.5937,1.1665,1.0801,961,961,100.00
A2011273,2011-09-30,MOD11A2,LST_Night_1km,280.1600,286.5400,272607.9688,6.3800,283.6711,1.1880,1.0900,961,961,100.00
A2011281,2011-10-08,MOD11A2,LST_Night_1km,270.5200,278.5600,249854.0000,8.0400,274.2635,2.3623,1.5370,961,911,94.80
A2011289,2011-10-16,MOD11A2,LST_Night_1km,271.9800,277.0800,263575.4375,5.1000,274.2720,0.8945,0.9458,961,961,100.00
A2011297,2011-10-24,MOD11A2,LST_Night_1km,273.6200,280.6800,265934.3750,7.0600,277.3038,1.2821,1.1323,961,959,99.79
A2011305,2011-11-01,MOD11A2,LST_Night_1km,274.3400,282.0400,266527.3438,7.7000,277.3438,2.9627,1.7212,961,961,100.00
A2011313,2011-11-09,MOD11A2,LST_Night_1km,267.9800,275.2600,260511.3281,7.2800,271.0836,2.3656,1.5381,961,961,100.00
A2011321,2011-11-17,MOD11A2,LST_Night_1km,266.5200,273.2800,246801.6562,6.7600,270.0237,1.7566,1.3254,961,914,95.11
A2011329,2011-11-25,MOD11A2,LST_Night_1km,267.2800,275.7800,260950.0312,8.5000,271.5401,2.4473,1.5644,961,961,100.00
A2011337,2011-12-03,MOD11A2,LST_Night_1km,266.7400,273.2800,248570.1250,6.5400,271.0688,1.1547,1.0746,961,917,95.42
A2011345,2011-12-11,MOD11A2,LST_Night_1km,261.9600,274.3200,258363.8125,12.3600,270.2550,1.8907,1.3750,961,956,99.48
A2011353,2011-12-19,MOD11A2,LST_Night_1km,264.6000,275.0800,259571.5312,10.4800,270.1057,0.6022,0.7760,961,961,100.00
A2011361,2011-12-27,MOD11A2,LST_Night_1km,264.5600,273.6200,260504.6406,9.0600,271.0766,1.1886,1.0903,961,961,100.00
A2012001,2012-01-01,MOD11A2,LST_Night_1km,250.9400,274.8000,176591.8750,23.8600,263.1772,45.6298,6.7550,961,671,69.82
A2012009,2012-01-09,MOD11A2,LST_Night_1km,251.5000,265.7200,245038.1875,14.2200,259.5743,8.8402,2.9732,961,944,98.23
A2012017,2012-01-17,MOD11A2,LST_Night_1km,260.5800,269.4000,131267.2969,8.8200,267.3468,2.2627,1.5042,961,491,51.09
A2012025,2012-01-25,MOD11A2,LST_Night_1km,251.9600,259.1400,245998.4688,7.1800,255.9818,2.6492,1.6276,961,961,100.00
A2012033,2012-02-02,MOD11A2,LST_Night_1km,249.3000,255.4800,242922.5312,6.1800,252.7810,1.7352,1.3173,961,961,100.00
A2012041,2012-02-10,MOD11A2,LST_Night_1km,249.5000,258.2200,244154.0000,8.7200,254.0624,3.3317,1.8253,961,961,100.00
A2012049,2012-02-18,MOD11A2,LST_Night_1km,262.3200,272.8200,258153.1250,10.5000,268.6297,1.1266,1.0614,961,961,100.00
A2012057,2012-02-26,MOD11A2,LST_Night_1km,264.0800,269.8800,256805.3906,5.8000,267.2273,1.1619,1.0779,961,961,100.00
A2012065,2012-03-05,MOD11A2,LST_Night_1km,263.1800,269.8200,256967.0469,6.6400,267.3955,0.9597,0.9797,961,961,100.00
A2012073,2012-03-13,MOD11A2,LST_Night_1km,270.7200,278.0800,263787.3750,7.3600,274.4926,1.5680,1.2522,961,961,100.00
A2012081,2012-03-21,MOD11A2,LST_Night_1km,273.9800,278.6400,265658.7188,4.6600,276.4399,0.7066,0.8406,961,961,100.00
A2012089,2012-03-29,MOD11A2,LST_Night_1km,271.0800,277.2000,263439.5000,6.1200,274.1306,1.4130,1.1887,961,961,100.00
A2012097,2012-04-06,MOD11A2,LST_Night_1km,265.3200,272.3600,259635.5781,7.0400,270.1723,0.9472,0.9733,961,961,100.00
A2012105,2012-04-14,MOD11A2,LST_Night_1km,273.4000,280.3600,265860.6250,6.9600,276.6500,0.8964,0.9468,961,961,100.00
A2012113,2012-04-22,MOD11A2,LST_Night_1km,280.1400,287.4000,272890.5625,7.2600,283.9652,1.9041,1.3799,961,961,100.00
A2012121,2012-04-30,MOD11A2,LST_Night_1km,271.4600,292.5600,270576.6250,21.1000,285.4184,2.9004,1.7031,961,948,98.65
A2012129,2012-05-08,MOD11A2,LST_Night_1km,275.5200,282.0800,268475.6562,6.5600,279.3711,1.8052,1.3436,961,961,100.00
A2012137,2012-05-16,MOD11A2,LST_Night_1km,280.6600,286.3400,272660.2188,5.6800,283.7255,0.7813,0.8839,961,961,100.00
A2012145,2012-05-24,MOD11A2,LST_Night_1km,278.7400,283.9600,270307.0625,5.2200,281.2769,1.0261,1.0130,961,961,100.00
A2012153,2012-06-01,MOD11A2,LST_Night_1km,275.8600,285.8800,81318.2969,10.0200,283.3390,3.8806,1.9699,961,287,29.86
A2012161,2012-06-09,MOD11A2,LST_Night_1km,281.6000,294.5200,275605.5312,12.9200,286.7903,2.8464,1.6871,961,961,100.00
A2012169,2012-06-17,MOD11A2,LST_Night_1km,287.7800,291.1200,278205.3125,3.3400,289.4956,0.4025,0.6344,961,961,100.00
A2012177,2012-06-25,MOD11A2,LST_Night_1km,285.7400,294.4400,278102.1562,8.7000,289.3883,2.5822,1.6069,961,961,100.00
A2012185,2012-07-03,MOD11A2,LST_Night_1km,287.2000,293.5200,279655.9375,6.3200,291.0051,1.5555,1.2472,961,961,100.00
A2012193,2012-07-11,MOD11A2,LST_Night_1km,280.7200,286.2600,271987.8125,5.5400,283.0258,0.9409,0.9700,961,961,100.00
A2012201,2012-07-19,MOD11A2,LST_Night_1km,282.4800,287.8000,273835.3438,5.3200,284.9483,0.7669,0.8757,961,961,100.00
A2012209,2012-07-27,MOD11A2,LST_Night_1km,286.8200,293.5200,277906.2188,6.7000,289.1844,0.9110,0.9544,961,961,100.00
A2012217,2012-08-04,MOD11A2,LST_Night_1km,282.9000,295.6400,277054.5312,12.7400,288.2982,2.8067,1.6753,961,961,100.00
A2012225,2012-08-12,MOD11A2,LST_Night_1km,284.0400,290.9200,275290.8750,6.8800,286.4629,1.0030,1.0015,961,961,100.00
A2012233,2012-08-20,MOD11A2,LST_Night_1km,283.1000,294.5400,277953.0938,11.4400,289.2332,2.0819,1.4429,961,961,100.00
A2012241,2012-08-28,MOD11A2,LST_Night_1km,282.7000,288.4000,274561.6875,5.7000,285.7042,0.9558,0.9777,961,961,100.00
A2012249,2012-09-05,MOD11A2,LST_Night_1km,281.4200,289.6400,275121.5938,8.2200,286.2868,1.2593,1.1222,961,961,100.00
A2012257,2012-09-13,MOD11A2,LST_Night_1km,278.0200,287.2800,270924.4688,9.2600,281.9193,1.2978,1.1392,961,961,100.00
A2012265,2012-09-21,MOD11A2,LST_Night_1km,275.5200,284.5600,268169.0312,9.0400,279.9259,2.8514,1.6886,961,958,99.69
A2012273,2012-09-29,MOD11A2,LST_Night_1km,278.8200,285.8000,271248.4062,6.9800,282.2564,1.5379,1.2401,961,961,100.00
